date;heure;PM25;PM10;O3;NO2;CO
06/10/2016;7;7;14;5;50;200
06/10/2016;8;9;17;12;41;300
06/10/2016;9;7;17;21;31;n/d
06/10/2016;10;7;15;29;25;200
06/10/2016;11;9;15;37;21;200
06/10/2016;12;8;11;42;17;200
06/10/2016;13;7;14;42;20;200
06/10/2016;14;5;13;44;20;200
06/10/2016;15;4;13;53;18;200
06/10/2016;16;4;12;50;20;200
06/10/2016;17;3;10;40;30;200
06/10/2016;18;6;13;28;40;200
06/10/2016;19;9;15;13;46;300
06/10/2016;20;12;20;10;47;200
06/10/2016;21;14;21;10;41;200
06/10/2016;22;16;22;8;40;300
06/10/2016;23;16;22;8;38;200
06/10/2016;24;17;22;8;36;200
07/10/2016;1;17;21;9;34;200
07/10/2016;2;15;20;16;25;100
07/10/2016;3;13;16;17;22;100
07/10/2016;4;13;16;15;22;100
07/10/2016;5;13;15;8;29;100
07/10/2016;6;15;17;4;36;200
07/10/2016;7;14;19;4;37;200
07/10/2016;8;14;22;4;38;200
07/10/2016;9;16;23;7;35;200
07/10/2016;10;13;25;11;31;200
07/10/2016;11;12;19;19;23;200
07/10/2016;12;9;17;24;23;200
07/10/2016;13;10;17;24;25;200
07/10/2016;14;8;14;27;24;200
07/10/2016;15;7;13;20;31;200
07/10/2016;16;9;15;16;35;200
07/10/2016;17;7;13;13;35;200
07/10/2016;18;8;13;8;37;200
07/10/2016;19;9;12;4;41;300
07/10/2016;20;9;15;3;43;200
07/10/2016;21;10;15;6;41;200
07/10/2016;22;11;18;8;34;200
07/10/2016;23;14;20;5;37;200
07/10/2016;24;16;22;5;37;200
08/10/2016;1;15;21;5;33;100
08/10/2016;2;17;23;5;32;100
08/10/2016;3;17;23;5;30;100
08/10/2016;4;20;24;4;33;100
08/10/2016;5;23;29;2;34;100
08/10/2016;6;24;30;2;34;100
08/10/2016;7;25;31;3;35;100
08/10/2016;8;25;32;5;33;100
08/10/2016;9;26;31;7;31;100
08/10/2016;10;27;34;12;31;200
08/10/2016;11;28;34;18;26;100
08/10/2016;12;23;30;26;26;100
08/10/2016;13;20;24;38;25;100
08/10/2016;14;16;24;36;27;100
08/10/2016;15;18;26;34;30;100
08/10/2016;16;20;25;34;29;100
08/10/2016;17;19;25;27;35;100
08/10/2016;18;20;24;20;40;200
08/10/2016;19;22;27;7;62;200
08/10/2016;20;27;32;4;63;300
08/10/2016;21;28;36;6;57;200
08/10/2016;22;25;33;7;55;200
08/10/2016;23;22;30;8;51;200
08/10/2016;24;20;27;6;52;200
09/10/2016;1;20;24;3;58;200
09/10/2016;2;17;23;5;56;100
09/10/2016;3;15;20;9;46;100
09/10/2016;4;15;19;9;44;100
09/10/2016;5;17;22;4;50;200
09/10/2016;6;17;24;8;44;100
09/10/2016;7;17;23;9;43;100
09/10/2016;8;18;25;16;33;100
09/10/2016;9;19;26;19;36;100
09/10/2016;10;21;29;25;37;200
09/10/2016;11;20;29;40;26;100
09/10/2016;12;17;19;46;22;100
09/10/2016;13;17;19;46;27;100
09/10/2016;14;16;19;51;23;100
09/10/2016;15;12;17;52;22;100
09/10/2016;16;13;19;47;28;100
09/10/2016;17;14;19;54;28;100
09/10/2016;18;13;18;41;40;100
09/10/2016;19;14;20;23;60;200
09/10/2016;20;16;24;8;79;300
09/10/2016;21;18;24;4;89;300
09/10/2016;22;19;28;3;88;300
09/10/2016;23;22;30;10;71;200
09/10/2016;24;18;25;9;68;200
10/10/2016;1;19;25;11;62;100
10/10/2016;2;21;26;6;64;100
10/10/2016;3;22;28;7;61;200
10/10/2016;4;21;25;6;53;100
10/10/2016;5;20;25;3;55;200
10/10/2016;6;22;29;2;66;200
10/10/2016;7;25;36;2;72;400
10/10/2016;8;29;49;4;74;400
10/10/2016;9;30;53;7;75;400
10/10/2016;10;27;53;9;71;200
10/10/2016;11;26;47;18;63;100
10/10/2016;12;29;43;36;42;100
10/10/2016;13;28;39;44;37;0
10/10/2016;14;21;33;40;42;0
10/10/2016;15;15;26;34;43;0
10/10/2016;16;9;17;18;65;100
10/10/2016;17;8;14;18;62;100
10/10/2016;18;8;12;18;58;200
10/10/2016;19;9;13;8;70;200
10/10/2016;20;13;19;6;71;200
10/10/2016;21;16;22;3;70;300
10/10/2016;22;17;23;3;65;300
10/10/2016;23;14;21;6;55;100
10/10/2016;24;14;17;12;48;100
11/10/2016;1;12;17;10;45;200
11/10/2016;2;13;16;13;38;200
11/10/2016;3;15;19;9;33;200
11/10/2016;4;18;23;9;31;200
11/10/2016;5;23;28;5;37;200
11/10/2016;6;18;23;2;49;200
11/10/2016;7;18;23;2;49;300
11/10/2016;8;22;30;4;48;300
11/10/2016;9;22;28;9;46;200
11/10/2016;10;22;29;14;43;200
11/10/2016;11;22;30;18;43;200
11/10/2016;12;22;31;18;49;300
11/10/2016;13;27;35;20;52;200
11/10/2016;14;25;30;32;42;200
11/10/2016;15;24;29;42;35;200
11/10/2016;16;21;26;38;42;200
11/10/2016;17;22;28;33;46;200
11/10/2016;18;23;28;27;50;300
11/10/2016;19;26;31;7;64;300
11/10/2016;20;29;34;4;73;400
11/10/2016;21;30;37;3;77;400
11/10/2016;22;31;39;4;67;300
11/10/2016;23;30;37;4;63;300
11/10/2016;24;31;35;7;52;200
12/10/2016;1;29;33;6;49;200
12/10/2016;2;30;36;4;47;300
12/10/2016;3;31;41;5;43;300
12/10/2016;4;34;41;3;44;200
12/10/2016;5;37;43;2;46;300
12/10/2016;6;38;45;2;50;300
12/10/2016;7;40;50;3;55;400
12/10/2016;8;44;59;4;55;500
12/10/2016;9;n/d;58;5;56;500
12/10/2016;10;n/d;57;8;56;400
12/10/2016;11;n/d;n/d;16;50;300
12/10/2016;12;n/d;n/d;24;42;200
12/10/2016;13;n/d;46;27;36;200
12/10/2016;14;n/d;45;31;34;200
12/10/2016;15;n/d;39;35;31;200
12/10/2016;16;n/d;36;27;38;300
12/10/2016;17;n/d;38;19;47;300
12/10/2016;18;n/d;35;12;53;300
12/10/2016;19;n/d;33;9;48;300
12/10/2016;20;n/d;33;4;48;300
12/10/2016;21;n/d;32;4;42;300
12/10/2016;22;n/d;28;4;36;300
12/10/2016;23;n/d;24;4;34;300
12/10/2016;24;n/d;22;6;31;300
13/10/2016;1;n/d;20;7;30;200
13/10/2016;2;n/d;20;6;26;200
13/10/2016;3;n/d;18;6;25;200
13/10/2016;4;n/d;16;4;27;200
13/10/2016;5;n/d;18;3;28;200
13/10/2016;6;n/d;21;2;31;200
13/10/2016;7;n/d;23;3;34;300
13/10/2016;8;n/d;27;5;34;300
13/10/2016;9;n/d;32;10;30;300
13/10/2016;10;n/d;34;15;26;300
13/10/2016;11;n/d;31;17;29;200
13/10/2016;12;8;28;20;29;200
13/10/2016;13;15;28;17;35;200
13/10/2016;14;19;28;19;33;200
13/10/2016;15;19;27;16;35;200
13/10/2016;16;17;25;14;34;300
13/10/2016;17;15;22;8;42;300
13/10/2016;18;18;22;4;44;300
13/10/2016;19;17;25;4;42;400
13/10/2016;20;18;24;12;35;300
13/10/2016;21;15;20;15;31;300
13/10/2016;22;15;20;13;27;300
13/10/2016;23;18;19;10;28;300
13/10/2016;24;15;21;10;27;300
14/10/2016;1;15;22;10;26;300
14/10/2016;2;16;20;11;25;300
14/10/2016;3;13;18;8;27;300
14/10/2016;4;13;16;5;29;300
14/10/2016;5;14;18;2;33;300
14/10/2016;6;14;19;2;36;300
14/10/2016;7;14;19;2;40;400
14/10/2016;8;16;25;4;39;400
14/10/2016;9;16;29;6;39;400
14/10/2016;10;17;29;8;41;400
14/10/2016;11;22;34;9;40;400
14/10/2016;12;21;30;12;36;400
14/10/2016;13;19;26;10;36;300
14/10/2016;14;19;27;8;39;400
14/10/2016;15;20;24;6;40;400
14/10/2016;16;17;23;4;40;400
14/10/2016;17;17;21;2;41;400
14/10/2016;18;18;20;2;48;500
14/10/2016;19;17;19;2;48;500
14/10/2016;20;18;21;2;46;500
14/10/2016;21;17;23;2;43;500
14/10/2016;22;20;21;2;39;500
14/10/2016;23;21;22;3;38;500
14/10/2016;24;21;24;2;39;400
15/10/2016;1;21;27;3;33;300
15/10/2016;2;25;30;5;29;300
15/10/2016;3;24;28;15;22;300
15/10/2016;4;18;21;34;18;200
15/10/2016;5;19;25;27;28;200
15/10/2016;6;21;28;13;39;200
15/10/2016;7;23;29;8;43;200
15/10/2016;8;24;28;14;40;300
15/10/2016;9;23;29;18;38;300
15/10/2016;10;20;27;30;33;300
15/10/2016;11;19;23;33;32;300
15/10/2016;12;18;24;38;34;300
15/10/2016;13;16;26;46;33;300
15/10/2016;14;12;20;55;31;300
15/10/2016;15;10;17;57;30;300
15/10/2016;16;10;16;50;35;300
15/10/2016;17;10;17;28;61;400
15/10/2016;18;12;20;17;73;400
15/10/2016;19;14;23;12;74;400
15/10/2016;20;17;24;7;76;400
15/10/2016;21;16;24;14;66;300
15/10/2016;22;15;20;19;57;400
15/10/2016;23;13;19;14;60;400
15/10/2016;24;14;20;5;65;300
16/10/2016;1;15;20;3;64;300
16/10/2016;2;14;21;3;60;300
16/10/2016;3;13;20;2;55;300
16/10/2016;4;14;17;4;49;200
16/10/2016;5;13;16;8;40;200
16/10/2016;6;11;16;5;44;200
16/10/2016;7;11;16;5;39;200
16/10/2016;8;10;16;11;35;200
16/10/2016;9;11;15;20;27;200
16/10/2016;10;11;13;28;25;200
16/10/2016;11;12;13;35;30;200
16/10/2016;12;11;12;50;24;200
16/10/2016;13;9;14;52;25;200
16/10/2016;14;11;14;53;28;200
16/10/2016;15;10;15;58;29;200
16/10/2016;16;11;20;52;33;200
16/10/2016;17;12;17;33;55;300
16/10/2016;18;14;19;12;85;400
16/10/2016;19;15;23;4;97;500
16/10/2016;20;17;25;25;61;300
16/10/2016;21;9;13;50;23;200
16/10/2016;22;4;9;48;20;200
16/10/2016;23;4;7;40;27;200
16/10/2016;24;4;6;43;25;200
17/10/2016;1;4;5;41;21;300
17/10/2016;2;4;4;32;24;300
17/10/2016;3;5;5;32;20;300
17/10/2016;4;4;6;25;26;300
17/10/2016;5;4;7;16;38;300
17/10/2016;6;5;9;8;56;300
17/10/2016;7;7;13;5;66;400
17/10/2016;8;9;19;3;70;500
17/10/2016;9;11;19;6;64;400
17/10/2016;10;11;20;13;53;400
17/10/2016;11;10;23;21;45;400
17/10/2016;12;11;16;36;37;300
17/10/2016;13;10;14;40;34;300
17/10/2016;14;8;15;47;30;300
17/10/2016;15;9;16;46;33;300
17/10/2016;16;7;14;36;46;300
17/10/2016;17;9;14;32;43;400
17/10/2016;18;11;17;10;77;500
17/10/2016;19;13;19;5;86;500
17/10/2016;20;16;23;3;89;600
17/10/2016;21;17;25;3;86;600
17/10/2016;22;15;22;4;73;400
17/10/2016;23;13;17;6;68;400
17/10/2016;24;11;16;10;56;300
18/10/2016;1;10;15;15;44;300
18/10/2016;2;9;15;27;35;200
18/10/2016;3;9;14;33;25;200
18/10/2016;4;8;15;31;26;200
18/10/2016;5;8;17;20;41;200
18/10/2016;6;6;19;6;65;300
18/10/2016;7;7;21;3;75;400
18/10/2016;8;10;29;6;77;400
18/10/2016;9;12;33;16;64;300
18/10/2016;10;11;28;27;46;300
18/10/2016;11;11;23;37;36;200
18/10/2016;12;9;17;40;33;200
18/10/2016;13;8;18;44;31;200
18/10/2016;14;7;14;41;35;200
18/10/2016;15;8;16;40;33;200
18/10/2016;16;10;27;28;46;300
18/10/2016;17;8;13;21;55;300
18/10/2016;18;8;11;20;63;300
18/10/2016;19;8;12;19;61;300
18/10/2016;20;8;14;28;46;300
18/10/2016;21;9;15;34;37;200
18/10/2016;22;9;14;33;34;300
18/10/2016;23;8;13;34;29;200
18/10/2016;24;8;13;31;28;200
19/10/2016;1;6;13;38;19;100
19/10/2016;2;5;12;41;14;100
19/10/2016;3;3;11;32;18;200
19/10/2016;4;5;11;30;22;200
19/10/2016;5;5;11;18;35;200
19/10/2016;6;6;14;4;59;300
19/10/2016;7;7;17;4;66;300
19/10/2016;8;10;21;6;65;400
19/10/2016;9;9;26;11;56;300
19/10/2016;10;8;21;11;56;300
19/10/2016;11;n/d;n/d;n/d;n/d;n/d
19/10/2016;12;n/d;n/d;n/d;n/d;n/d
19/10/2016;13;n/d;n/d;n/d;n/d;n/d
19/10/2016;14;6;22;n/d;36;200
19/10/2016;15;7;16;41;28;100
19/10/2016;16;5;12;27;50;200
19/10/2016;17;4;11;29;45;200
19/10/2016;18;6;14;15;60;300
19/10/2016;19;11;16;8;72;300
19/10/2016;20;13;17;9;69;300
19/10/2016;21;13;19;8;66;300
19/10/2016;22;13;18;12;57;300
19/10/2016;23;10;15;19;44;200
19/10/2016;24;9;14;20;38;200
20/10/2016;1;8;12;25;29;200
20/10/2016;2;6;11;28;23;200
20/10/2016;3;7;11;27;23;200
20/10/2016;4;8;13;24;25;200
20/10/2016;5;8;13;13;37;200
20/10/2016;6;7;16;5;52;300
20/10/2016;7;9;19;6;55;300
20/10/2016;8;11;23;9;51;300
20/10/2016;9;11;21;15;45;300
20/10/2016;10;11;20;29;38;200
20/10/2016;11;10;18;40;32;200
20/10/2016;12;8;16;48;25;200
20/10/2016;13;9;20;39;29;200
20/10/2016;14;10;20;35;35;200
20/10/2016;15;9;16;38;34;200
20/10/2016;16;9;17;35;33;200
20/10/2016;17;9;17;21;45;300
20/10/2016;18;11;17;18;47;300
20/10/2016;19;10;17;13;51;300
20/10/2016;20;12;19;16;49;300
20/10/2016;21;11;18;30;36;300
20/10/2016;22;8;14;31;33;300
20/10/2016;23;7;13;30;30;200
20/10/2016;24;5;13;27;27;200
21/10/2016;1;6;15;29;23;200
21/10/2016;2;6;14;34;17;200
21/10/2016;3;6;14;34;16;200
21/10/2016;4;5;13;31;18;200
21/10/2016;5;5;13;23;28;200
21/10/2016;6;5;13;10;44;200
21/10/2016;7;7;18;5;53;300
21/10/2016;8;10;25;5;52;300
21/10/2016;9;9;24;9;47;300
21/10/2016;10;11;24;14;41;300
21/10/2016;11;11;22;26;33;300
21/10/2016;12;9;17;28;32;200
21/10/2016;13;9;16;22;43;300
21/10/2016;14;11;24;20;49;300
21/10/2016;15;11;17;26;41;200
21/10/2016;16;8;14;39;31;200
21/10/2016;17;9;16;11;62;400
21/10/2016;18;11;19;8;64;400
21/10/2016;19;12;19;5;70;400
21/10/2016;20;15;20;11;59;300
21/10/2016;21;15;20;8;62;300
21/10/2016;22;14;20;13;51;300
21/10/2016;23;14;21;3;58;300
21/10/2016;24;14;21;13;47;300
22/10/2016;1;11;17;16;42;300
22/10/2016;2;11;17;11;43;200
22/10/2016;3;10;16;21;33;200
22/10/2016;4;9;16;20;32;200
22/10/2016;5;10;15;12;40;200
22/10/2016;6;11;18;3;51;300
22/10/2016;7;14;22;4;53;300
22/10/2016;8;16;25;9;48;300
22/10/2016;9;21;29;13;50;300
22/10/2016;10;25;33;12;56;400
22/10/2016;11;28;38;15;55;400
22/10/2016;12;29;39;16;59;400
22/10/2016;13;24;31;40;40;300
22/10/2016;14;14;20;44;38;300
22/10/2016;15;13;19;47;37;200
22/10/2016;16;12;18;32;52;300
22/10/2016;17;13;20;32;53;300
22/10/2016;18;12;19;28;58;300
22/10/2016;19;15;22;17;66;400
22/10/2016;20;18;26;10;74;400
22/10/2016;21;17;24;12;61;300
22/10/2016;22;19;23;19;49;300
22/10/2016;23;22;27;12;52;300
22/10/2016;24;21;26;20;45;300
23/10/2016;1;18;23;25;39;300
23/10/2016;2;15;19;26;37;300
23/10/2016;3;18;22;9;37;300
23/10/2016;4;13;16;11;32;200
23/10/2016;5;11;15;17;27;200
23/10/2016;6;11;13;23;24;200
23/10/2016;7;10;13;27;22;200
23/10/2016;8;12;16;27;23;200
23/10/2016;9;13;16;28;21;200
23/10/2016;10;14;20;35;17;200
23/10/2016;11;14;16;36;19;200
23/10/2016;12;14;15;38;22;200
23/10/2016;13;14;17;43;21;200
23/10/2016;14;13;18;42;24;200
23/10/2016;15;13;18;31;38;300
23/10/2016;16;15;20;19;49;300
23/10/2016;17;18;22;12;52;400
23/10/2016;18;22;24;16;44;400
23/10/2016;19;18;21;21;33;300
23/10/2016;20;18;20;12;40;400
23/10/2016;21;17;21;16;33;300
23/10/2016;22;15;19;19;24;300
23/10/2016;23;12;18;15;24;300
23/10/2016;24;14;19;9;29;300
24/10/2016;1;15;21;9;29;200
24/10/2016;2;15;21;10;24;200
24/10/2016;3;15;19;4;27;200
24/10/2016;4;21;24;4;28;200
24/10/2016;5;18;23;2;32;300
24/10/2016;6;19;25;2;42;400
24/10/2016;7;21;27;2;45;400
24/10/2016;8;21;26;2;49;500
24/10/2016;9;23;29;2;51;600
24/10/2016;10;25;35;2;68;700
24/10/2016;11;35;52;3;66;700
24/10/2016;12;31;47;3;64;600
24/10/2016;13;29;41;3;59;500
24/10/2016;14;25;36;3;56;400
24/10/2016;15;21;31;3;53;400
24/10/2016;16;19;26;4;52;300
24/10/2016;17;16;23;3;60;400
24/10/2016;18;18;26;2;58;500
24/10/2016;19;18;25;2;58;400
24/10/2016;20;21;26;3;69;800
24/10/2016;21;32;40;2;62;500
24/10/2016;22;21;29;2;58;600
24/10/2016;23;28;35;3;67;900
24/10/2016;24;29;38;3;48;400
25/10/2016;1;17;22;14;31;200
25/10/2016;2;16;19;12;32;300
25/10/2016;3;16;18;10;35;300
25/10/2016;4;16;19;6;37;200
25/10/2016;5;16;20;14;37;200
25/10/2016;6;17;22;0;56;500
25/10/2016;7;25;35;1;52;500
25/10/2016;8;29;45;2;49;600
25/10/2016;9;31;52;2;56;500
25/10/2016;10;30;53;4;52;400
25/10/2016;11;32;46;5;53;400
25/10/2016;12;27;36;14;45;300
25/10/2016;13;22;29;13;49;300
25/10/2016;14;26;36;11;52;300
25/10/2016;15;26;39;6;61;400
25/10/2016;16;24;38;14;50;300
25/10/2016;17;18;26;9;54;300
25/10/2016;18;19;27;4;56;400
25/10/2016;19;24;34;2;51;300
25/10/2016;20;28;36;2;52;300
25/10/2016;21;31;39;3;50;300
25/10/2016;22;34;39;2;48;300
25/10/2016;23;34;42;2;46;300
25/10/2016;24;32;42;4;43;300
26/10/2016;1;32;42;3;43;200
26/10/2016;2;30;38;7;37;200
26/10/2016;3;27;32;11;26;200
26/10/2016;4;23;27;13;23;200
26/10/2016;5;17;21;4;33;200
26/10/2016;6;18;21;2;39;200
26/10/2016;7;19;24;2;40;200
26/10/2016;8;19;26;3;40;300
26/10/2016;9;18;24;5;39;300
26/10/2016;10;19;26;6;44;300
26/10/2016;11;23;33;7;50;400
26/10/2016;12;29;41;10;51;300
26/10/2016;13;29;42;12;52;300
26/10/2016;14;29;42;12;52;300
26/10/2016;15;28;40;13;54;300
26/10/2016;16;26;39;9;61;300
26/10/2016;17;25;37;4;67;300
26/10/2016;18;25;35;3;69;400
26/10/2016;19;25;32;7;60;400
26/10/2016;20;29;37;3;66;400
26/10/2016;21;29;37;6;56;300
26/10/2016;22;30;37;4;57;400
26/10/2016;23;33;40;3;53;400
26/10/2016;24;31;36;3;52;300
27/10/2016;1;29;37;2;57;500
27/10/2016;2;34;44;1;56;800
27/10/2016;3;42;53;0;53;800
27/10/2016;4;40;50;0;50;800
27/10/2016;5;39;47;2;46;700
27/10/2016;6;35;45;2;45;500
27/10/2016;7;36;45;2;51;600
27/10/2016;8;39;53;2;58;700
27/10/2016;9;41;62;3;65;800
27/10/2016;10;49;76;3;72;800
27/10/2016;11;52;74;5;74;700
27/10/2016;12;48;65;7;70;600
27/10/2016;13;44;62;10;72;500
27/10/2016;14;33;48;12;68;400
27/10/2016;15;26;39;11;72;400
27/10/2016;16;24;36;6;78;400
27/10/2016;17;25;37;3;78;500
27/10/2016;18;23;34;2;74;500
27/10/2016;19;25;36;2;72;500
27/10/2016;20;30;40;3;72;400
27/10/2016;21;29;39;4;63;300
27/10/2016;22;31;39;8;58;300
27/10/2016;23;22;29;9;55;300
27/10/2016;24;21;27;8;58;300
28/10/2016;1;22;29;6;58;300
28/10/2016;2;21;29;6;56;300
28/10/2016;3;22;28;3;58;400
28/10/2016;4;22;29;12;43;300
28/10/2016;5;25;32;2;55;500
28/10/2016;6;32;47;2;65;800
28/10/2016;7;38;60;2;74;900
28/10/2016;8;38;66;2;89;1200
28/10/2016;9;48;89;1;95;1300
28/10/2016;10;50;95;2;110;1300
28/10/2016;11;53;103;2;122;1400
28/10/2016;12;58;109;5;106;1000
28/10/2016;13;38;63;37;37;200
28/10/2016;14;16;24;45;31;200
28/10/2016;15;12;21;45;33;200
28/10/2016;16;10;18;39;40;200
28/10/2016;17;11;19;38;41;200
28/10/2016;18;11;17;41;35;200
28/10/2016;19;13;19;42;32;200
28/10/2016;20;13;18;49;23;200
28/10/2016;21;13;19;37;37;200
28/10/2016;22;15;19;43;30;200
28/10/2016;23;13;20;40;31;200
28/10/2016;24;14;20;42;29;200
29/10/2016;1;11;17;43;23;100
29/10/2016;2;13;18;40;24;100
29/10/2016;3;14;19;39;22;100
29/10/2016;4;13;20;39;20;100
29/10/2016;5;16;22;37;24;100
29/10/2016;6;12;18;45;21;100
29/10/2016;7;11;16;44;20;100
29/10/2016;8;12;18;32;30;200
29/10/2016;9;13;21;36;22;100
29/10/2016;10;13;25;34;21;100
29/10/2016;11;13;24;39;22;100
29/10/2016;12;11;18;43;19;100
29/10/2016;13;12;16;42;19;200
29/10/2016;14;11;15;37;21;200
29/10/2016;15;10;15;37;22;200
29/10/2016;16;10;13;36;25;200
29/10/2016;17;8;12;26;39;200
29/10/2016;18;11;16;7;63;300
29/10/2016;19;17;22;2;70;500
29/10/2016;20;21;27;3;73;500
29/10/2016;21;25;33;2;70;500
29/10/2016;22;27;34;3;63;400
29/10/2016;23;21;27;3;57;300
29/10/2016;24;19;25;2;56;300
30/10/2016;1;20;26;2;52;300
30/10/2016;2;17;24;3;47;300
30/10/2016;3;16;21;5;38;200
30/10/2016;4;19;24;2;43;300
30/10/2016;5;19;26;3;37;300
30/10/2016;6;22;29;5;33;300
30/10/2016;7;23;30;5;32;300
30/10/2016;8;23;30;7;31;300
30/10/2016;9;23;32;12;30;300
30/10/2016;10;24;33;19;27;300
30/10/2016;11;23;33;31;20;300
30/10/2016;12;21;29;36;21;300
30/10/2016;13;18;25;39;23;300
30/10/2016;14;17;27;40;25;300
30/10/2016;15;16;26;35;30;300
30/10/2016;16;15;24;35;33;300
30/10/2016;17;15;22;22;41;300
30/10/2016;18;16;25;14;48;300
30/10/2016;19;18;28;7;55;400
30/10/2016;20;18;28;7;58;400
30/10/2016;21;18;28;7;57;300
30/10/2016;22;18;27;7;54;400
30/10/2016;23;17;25;6;53;300
30/10/2016;24;15;24;2;57;300
31/10/2016;1;13;22;2;53;300
31/10/2016;2;13;20;2;51;300
31/10/2016;3;13;20;4;43;200
31/10/2016;4;13;18;5;38;200
31/10/2016;5;11;16;4;37;200
31/10/2016;6;10;15;2;41;200
31/10/2016;7;11;18;3;47;300
31/10/2016;8;11;22;3;53;400
31/10/2016;9;14;26;5;53;400
31/10/2016;10;14;31;7;55;300
31/10/2016;11;17;41;14;49;300
31/10/2016;12;15;28;28;34;200
31/10/2016;13;13;21;30;33;200
31/10/2016;14;11;21;33;35;200
31/10/2016;15;10;19;35;34;200
31/10/2016;16;10;19;25;42;200
31/10/2016;17;11;20;14;53;300
31/10/2016;18;10;20;8;54;300
31/10/2016;19;11;20;7;56;300
31/10/2016;20;15;23;5;61;400
31/10/2016;21;19;27;3;61;500
31/10/2016;22;21;27;2;58;400
31/10/2016;23;20;28;3;58;400
31/10/2016;24;20;29;2;58;400
01/11/2016;1;20;27;2;54;500
01/11/2016;2;18;27;2;51;400
01/11/2016;3;18;26;2;50;400
01/11/2016;4;16;25;2;48;500
01/11/2016;5;15;23;2;44;400
01/11/2016;6;14;21;2;42;300
01/11/2016;7;15;21;2;43;400
01/11/2016;8;17;24;3;45;400
01/11/2016;9;18;29;4;48;500
01/11/2016;10;21;33;7;49;500
01/11/2016;11;25;36;10;49;400
01/11/2016;12;25;35;18;40;300
01/11/2016;13;24;33;13;45;400
01/11/2016;14;27;38;16;45;300
01/11/2016;15;26;36;18;43;300
01/11/2016;16;24;41;19;44;300
01/11/2016;17;22;31;11;52;300
01/11/2016;18;24;32;3;60;400
01/11/2016;19;26;33;2;62;500
01/11/2016;20;32;42;0;61;800
01/11/2016;21;38;53;2;62;800
01/11/2016;22;43;58;2;66;900
01/11/2016;23;42;56;2;51;500
01/11/2016;24;38;48;n/d;49;500
02/11/2016;1;36;43;4;46;300
02/11/2016;2;30;38;17;28;200
02/11/2016;3;23;30;26;17;200
02/11/2016;4;17;20;34;15;200
02/11/2016;5;16;20;40;14;200
02/11/2016;6;11;17;40;25;200
02/11/2016;7;8;20;31;37;200
02/11/2016;8;7;19;21;50;200
02/11/2016;9;7;22;23;51;200
02/11/2016;10;7;24;29;41;200
02/11/2016;11;6;21;41;32;200
02/11/2016;12;4;17;44;31;200
02/11/2016;13;8;21;46;26;200
02/11/2016;14;11;21;46;26;200
02/11/2016;15;8;21;48;27;200
02/11/2016;16;8;18;46;27;100
02/11/2016;17;9;16;34;38;200
02/11/2016;18;9;15;22;48;200
02/11/2016;19;8;14;22;52;200
02/11/2016;20;9;16;18;58;300
02/11/2016;21;11;17;9;64;300
02/11/2016;22;12;19;13;56;200
02/11/2016;23;12;17;13;54;200
02/11/2016;24;10;18;15;48;200
03/11/2016;1;12;16;12;52;200
03/11/2016;2;10;15;14;49;200
03/11/2016;3;8;16;17;44;200
03/11/2016;4;9;17;4;57;400
03/11/2016;5;14;20;3;55;400
03/11/2016;6;16;25;2;56;500
03/11/2016;7;17;30;2;62;500
03/11/2016;8;21;37;3;75;700
03/11/2016;9;27;56;3;94;1000
03/11/2016;10;29;60;6;82;600
03/11/2016;11;21;46;10;76;400
03/11/2016;12;20;41;18;64;400
03/11/2016;13;15;29;25;53;300
03/11/2016;14;14;26;33;43;200
03/11/2016;15;10;20;32;44;200
03/11/2016;16;8;21;30;48;300
03/11/2016;17;9;21;17;64;300
03/11/2016;18;13;26;11;71;400
03/11/2016;19;15;26;3;83;500
03/11/2016;20;17;30;2;87;500
03/11/2016;21;23;37;3;83;600
03/11/2016;22;22;41;2;67;400
03/11/2016;23;19;34;4;58;400
03/11/2016;24;22;34;3;57;400
04/11/2016;1;21;32;8;48;300
04/11/2016;2;17;25;15;35;200
04/11/2016;3;17;26;14;34;300
04/11/2016;4;18;28;8;39;300
04/11/2016;5;19;28;3;44;300
04/11/2016;6;19;25;3;49;300
04/11/2016;7;20;31;2;61;400
04/11/2016;8;22;41;2;67;600
04/11/2016;9;26;53;2;69;700
04/11/2016;10;n/d;n/d;n/d;n/d;n/d
04/11/2016;11;n/d;n/d;n/d;n/d;n/d
04/11/2016;12;n/d;n/d;n/d;62;600
04/11/2016;13;n/d;n/d;4;64;600
04/11/2016;14;27;n/d;5;60;500
04/11/2016;15;21;n/d;5;60;400
04/11/2016;16;20;n/d;4;58;400
04/11/2016;17;18;n/d;3;63;400
04/11/2016;18;16;n/d;2;69;500
04/11/2016;19;20;27;2;60;500
04/11/2016;20;25;25;2;54;600
04/11/2016;21;28;25;2;51;500
04/11/2016;22;30;25;4;52;500
04/11/2016;23;26;22;4;52;500
04/11/2016;24;22;19;13;47;400
05/11/2016;1;21;20;20;35;200
05/11/2016;2;19;22;23;26;200
05/11/2016;3;19;25;17;30;200
05/11/2016;4;n/d;25;21;23;200
05/11/2016;5;n/d;19;15;26;200
05/11/2016;6;n/d;18;15;29;200
05/11/2016;7;n/d;18;15;29;200
05/11/2016;8;n/d;19;13;31;200
05/11/2016;9;n/d;22;14;35;200
05/11/2016;10;n/d;24;20;35;200
05/11/2016;11;17;21;30;34;200
05/11/2016;12;14;20;50;23;200
05/11/2016;13;11;17;60;19;200
